;Tmin;Tmax;Tmean;WindSpeed;WindMaxSpeed;WindDir;Rainfall
2012-05-22;7.7;25.9;17.7;5.3;38.6;NNE;0.0
2012-05-23;9.4;28.7;18.3;4.5;43.5;SW;0.0
2012-05-24;11.8357404173913;28.4488377445358;20.2529629466831;-999.0;-999.0;-999;0.0
2012-05-25;16.6631628219707;28.8082423504482;22.8798831297488;-999.0;-999.0;-999;0.0
2012-05-26;12.9287417165413;27.3706239267986;20.2529629466831;-999.0;-999.0;-999;0.0
2012-05-27;10.9249060014329;29.0777958048825;20.1623794920946;-999.0;-999.0;-999;0.0
2012-05-28;14.9325774316498;29.1676469563606;22.155215493041;-999.0;-999.0;-999;0.0
2012-05-29;12.9287417165413;29.7144222185244;22.4226108495157;-999.0;-999.0;-999;0.0
2012-05-30;21.8;28.6;25.3;17.4;45.1;SSE;0.0
2012-05-31;18.9;32.1;25.5;21.4;56.3;SSE;0.0
2012-06-01;18.8;30.9;24.7;11.7;40.2;SSE;0.0
2012-06-02;16.6631628219707;27.1909216238424;21.9740485838641;-999.0;-999.0;-999;0.0
2012-06-03;16.6631628219707;28.3589865930577;22.6081327659834;-999.0;-999.0;-999;0.0
2012-06-04;23.4;30.8;28.8;7.7;27.4;WNW;0.0
2012-06-05;14.6;33.3;25.7;4.3;30.6;WNW;0.0
2012-06-06;15.9;34.0;26.6;4.7;32.2;WNW;0.0
2012-06-07;17.3;29.8;24.2;7.7;38.6;W;0.0
2012-06-08;15.6;25.1;20.9;7.7;43.5;WNW;0.0
2012-06-09;12.1089907421788;28.5386888960139;20.43412985586;-999.0;-999.0;-999;0.0
2012-06-10;14.1128264572872;30.0661584711416;22.155215493041;-999.0;-999.0;-999;0.0
2012-06-11;17.9383310043124;28.1792842901015;23.1516334935142;-999.0;-999.0;-999;0.0
2012-06-12;13.657409249308;27.5503262297548;20.7058802196254;-999.0;-999.0;-999;0.0
2012-06-13;19.0;26.4;23.8;22.9;56.3;SSE;0.0
2012-06-14;17.3;28.9;22.6;12.7;38.6;SSE;0.0
2012-06-15;14.9;32.6;23.9;5.5;49.9;SSW;0.0
2012-06-16;15.7;32.7;25.6;5.0;29.0;WNW;0.0
2012-06-17;18.2;32.8;25.7;8.7;41.8;SSE;0.0
2012-06-18;16.1;32.6;24.6;8.9;37.0;SSE;0.0
2012-06-19;19.7;29.6;24.3;10.1;37.0;WNW;0.0
2012-06-20;13.1;30.9;22.9;5.3;33.8;WNW;0.0
2012-06-21;13.4;28.3;21.7;6.8;29.0;WNW;0.0
2012-06-22;15.3;34.3;25.9;3.9;24.1;WNW;0.0
2012-06-23;18.8;32.3;25.6;15.1;45.1;SSE;0.0
2012-06-24;21.1;35.1;27.8;11.4;37.0;SSE;0.0
2012-06-25;21.9;33.2;27.3;16.9;46.7;SSE;0.0
2012-06-26;25.2;33.8;29.3;20.3;53.1;SSE;0.0
2012-06-27;25.7;37.3;30.8;13.7;41.8;SSE;0.0
2012-06-28;19.1;39.3;29.7;5.6;43.5;W;0.0
2012-06-29;16.1;32.9;25.9;7.1;35.4;WNW;0.0
2012-06-30;15.9;27.1;22.3;8.5;45.1;WNW;0.0
2012-07-01;16.1;28.8;22.4;8.4;29.0;WNW;0.0
2012-07-02;12.6;29.4;23.0;12.7;49.9;SSE;0.0
2012-07-03;18.9;31.0;25.0;16.1;48.3;SSE;0.0
2012-07-04;15.4;33.2;26.1;7.6;37.0;W;0.0
2012-07-05;20.0;29.7;25.1;9.2;35.4;WNW;0.0
2012-07-06;13.0;32.6;24.4;3.9;24.1;WNW;0.0
2012-07-07;14.6;34.8;26.5;4.7;35.4;WNW;0.0
2012-07-08;17.1;33.9;26.8;5.8;33.8;W;0.0
2012-07-09;13.7;34.2;24.8;4.8;29.0;WNW;0.0
2012-07-10;13.7;32.2;24.1;5.5;33.8;WNW;0.0
2012-07-11;13.3;31.7;24.1;4.7;33.8;WNW;0.0
2012-07-12;13.3;32.1;24.6;10.1;45.1;SSE;0.0
2012-07-13;17.3;38.9;28.7;4.5;35.4;SW;0.0
2012-07-14;21.5;33.1;28.5;6.9;40.2;WNW;0.0
2012-07-15;13.6;32.1;24.8;14.2;46.7;SSE;0.0
2012-07-16;20.9;26.7;23.3;27.2;64.4;SSE;0.0
2012-07-17;20.4;28.3;24.2;28.2;61.2;SSE;0.0
2012-07-18;21.7;31.7;26.1;21.9;59.5;SSE;0.0
2012-07-19;20.8;36.6;28.4;11.1;33.8;SSE;0.0
2012-07-20;17.1;36.5;28.8;6.1;33.8;WNW;0.0
2012-07-21;16.5;36.7;28.8;5.1;32.2;WNW;0.0
2012-07-22;21.5;35.3;27.9;8.7;33.8;SSW;0.0
2012-07-23;20.8;30.7;25.1;15.3;48.3;SSE;0.0
2012-07-24;20.0;29.2;23.9;24.6;53.1;SSE;0.0
2012-07-25;19.6;31.3;23.7;13.5;48.3;SSE;0.0
2012-07-26;16.3;31.2;23.4;5.0;33.8;WNW;0.0
2012-07-27;16.7;27.8;21.4;7.2;32.2;WNW;0.0
2012-07-28;12.4;29.7;21.9;5.5;25.7;WNW;0.0
2012-07-29;13.9;34.4;25.4;3.7;27.4;WNW;0.0
2012-07-30;18.7;33.6;27.0;9.5;38.6;SSE;0.0
2012-07-31;17.3;37.4;28.0;4.3;29.0;SSE;0.0
2012-08-01;19.4;37.6;29.4;4.8;29.0;WNW;0.0
2012-08-02;19.9;38.3;29.5;4.8;32.2;WNW;0.0
2012-08-03;17.6;36.9;28.6;5.6;37.0;WNW;0.0
2012-08-04;18.7;36.4;28.5;6.1;37.0;W;0.0
2012-08-05;17.9;28.4;24.6;8.9;38.6;W;0.0
2012-08-06;15.9;30.4;23.6;6.1;37.0;W;0.0
2012-08-07;18.3;29.7;24.6;16.9;56.3;SSE;0.0
2012-08-08;21.4;29.8;24.6;23.2;66.0;SSE;0.0
2012-08-09;21.7;35.6;29.2;19.0;57.9;SSE;0.0
2012-08-10;21.8;41.5;32.6;8.4;72.4;SSE;0.0
2012-08-11;20.2;41.3;32.2;6.3;30.6;W;0.0
2012-08-12;21.6;34.9;29.3;7.1;41.8;W;0.0
2012-08-13;17.1;31.1;24.8;6.1;27.4;WNW;0.0
2012-08-14;14.4;31.9;24.1;4.5;32.2;WNW;0.0
2012-08-15;15.1;30.7;23.5;5.8;27.4;NW;0.0
2012-08-16;15.6;36.8;26.9;6.1;33.8;SSE;0.0
2012-08-17;25.8;36.0;30.2;18.7;46.7;SSE;0.0
2012-08-18;19.4;34.9;27.9;7.7;35.4;SSE;0.0
2012-08-19;24.4;33.9;28.6;10.9;41.8;SSE;0.0
2012-08-20;22.1;34.2;28.5;13.2;43.5;SSE;0.0
2012-08-21;20.9;38.8;30.6;6.6;27.4;SSW;0.0
2012-08-22;19.9;38.7;30.1;5.5;35.4;W;0.0
2012-08-23;17.6;33.9;27.7;6.0;35.4;W;0.0
2012-08-24;17.1;31.3;25.4;6.8;33.8;WNW;0.0
2012-08-25;18.1;31.6;25.1;6.9;32.2;WNW;0.0
2012-08-26;18.4;33.4;26.7;4.7;22.5;WNW;0.0
2012-08-27;20.7;32.6;25.9;10.6;40.2;SSE;0.0
2012-08-28;15.7;34.4;26.1;3.7;24.1;WNW;0.0
2012-08-29;16.1;33.8;26.1;5.5;29.0;WNW;0.0
2012-08-30;15.8;30.9;24.5;5.0;33.8;WNW;0.0
2012-08-31;17.1;27.8;23.2;14.8;53.1;SSE;0.0
2012-09-01;20.2;28.8;23.6;15.3;43.5;SSE;0.0
2012-09-02;18.6;25.9;21.6;19.5;53.1;SSE;0.0
2012-09-03;17.8;26.5;21.7;17.5;45.1;SSE;0.0
2012-09-04;17.7;26.9;21.8;17.9;51.5;SSE;0.0
2012-09-05;17.9;27.3;22.2;22.4;54.7;SSE;0.0
2012-09-06;18.7;29.1;22.9;21.2;59.5;SSE;0.0
2012-09-07;19.5;28.1;23.1;17.2;51.5;SSE;0.0
2012-09-08;16.2;29.6;23.3;9.8;35.4;SSE;0.0
2012-09-09;16.4;27.7;22.3;5.5;32.2;WNW;0.0
2012-09-10;13.3;28.2;21.8;3.9;27.4;WNW;0.0
2012-09-11;13.8;32.2;23.4;3.4;25.7;WNW;0.0
2012-09-12;14.3;33.6;25.4;3.7;30.6;WNW;0.0
2012-09-13;16.8;31.7;25.1;5.0;27.4;WNW;0.0
2012-09-14;14.6;31.8;23.1;5.3;24.1;SSW;0.0
2012-09-15;17.4;30.6;23.8;11.9;40.2;SSE;0.0
2012-09-16;14.4;33.7;24.9;3.7;32.2;WNW;0.0
2012-09-17;14.1;33.1;24.0;2.9;24.1;WNW;0.0
2012-09-18;17.4;29.9;23.3;1.9;35.4;W;0.0
2012-09-19;13.8;29.1;21.8;3.5;29.0;SW;0.0
2012-09-20;19.2;25.4;21.9;18.7;56.3;SSE;0.0
2012-09-21;19.3;29.2;23.3;13.7;41.8;SSE;0.0
2012-09-22;15.5;31.6;23.8;5.0;27.4;SE;0.0
2012-09-23;17.8;32.5;24.1;10.3;57.9;W;0.0
2012-09-24;14.4;25.1;19.7;5.8;25.7;WNW;0.0
2012-09-25;12.9;21.6;17.9;9.2;37.0;WNW;0.0
2012-09-26;14.6;19.4;16.8;6.3;29.0;SW;2.6
2012-09-27;14.0;18.3;16.4;9.8;48.3;SSE;10.4
2012-09-28;13.9;17.6;15.0;5.1;43.5;SE;157.4
2012-09-29;13.8;18.1;15.6;2.9;19.3;SSW;2.6
2012-09-30;13.9;23.0;17.6;2.6;22.5;N;0.2
2012-10-01;11.2;24.0;17.5;2.7;20.9;SSW;0.2
2012-10-02;11.2;26.2;18.6;2.1;17.7;SSE;0.0
2012-10-03;13.1;24.1;19.1;8.9;40.2;SE;0.0
2012-10-04;14.4;27.2;20.9;7.9;35.4;SSE;0.0
2012-10-05;14.6;25.5;20.1;7.4;3.7;SE;0.0
2012-10-06;13.9;26.6;19.7;1.8;20.9;NE;0.0
2012-10-07;12.3;28.3;20.4;2.4;19.3;SE;0.0
2012-10-08;13.4;29.7;21.4;1.8;22.5;NNW;0.0
2012-10-09;13.9;31.3;22.1;2.3;16.1;NE;0.0
2012-10-10;14.6;28.8;21.7;3.2;27.4;WNW;0.0
2012-10-11;16.3;24.2;20.1;6.6;32.2;W;0.0
2012-10-12;15.5;22.5;18.7;5.8;27.4;WNW;0.0
2012-10-13;14.4;22.2;17.8;5.3;32.2;WNW;0.0
2012-10-14;10.3;22.3;16.3;6.1;37.0;W;0.0
2012-10-15;10.1;18.8;14.6;9.0;37.0;WNW;3.2
2012-10-16;7.0;20.7;14.6;7.2;35.4;SSE;0.0
2012-10-17;12.1;22.4;17.1;11.9;45.1;SSE;0.0
2012-10-18;13.3;22.0;17.9;13.0;45.1;SSE;0.0
2012-10-19;11.3;17.0;13.6;3.1;20.9;NE;1.0
2012-10-20;8.1;17.6;13.1;3.4;22.5;SW;0.2
2012-10-21;9.1;17.6;13.6;5.5;35.4;W;0.6
2012-10-22;13.7;24.5;17.2;1.9;20.9;NE;0.2
2012-10-23;15.6;22.3;18.7;18.2;46.7;SSE;0.0
2012-10-24;13.2;19.0;16.3;16.9;57.9;SSE;9.4
2012-10-25;12.9;16.8;14.3;11.9;43.5;SSE;43.6
2012-10-26;13.0;17.6;15.0;7.9;29.0;SW;13.0
2012-10-27;13.7;17.9;15.3;10.6;33.8;W;1.0
2012-10-28;9.6;16.7;12.7;9.3;33.8;SSE;0.0
2012-10-29;9.2;14.8;11.9;8.9;38.6;SSE;0.0
2012-10-30;10.4;12.1;11.3;9.7;48.3;SSE;22.4
2012-10-31;7.7;14.9;11.3;3.7;24.1;WNW;0.2
2012-11-01;10.6;18.3;13.7;3.5;24.1;WNW;3.2
2012-11-02;7.8;18.0;13.4;2.4;27.4;SW;7.4
2012-11-03;14.6;20.9;17.6;6.3;30.6;SSE;8.4
2012-11-04;14.8;21.8;19.4;14.6;54.7;SSW;16.2
2012-11-05;10.3;14.9;12.4;4.8;19.3;NW;4.4
2012-11-06;9.5;12.9;11.6;6.8;38.6;NE;28.0
2012-11-07;12.3;14.4;13.2;21.4;66.0;SSE;6.4
2012-11-08;13.3;16.6;14.8;17.1;56.3;SSE;3.6
2012-11-09;9.3;15.9;13.8;3.4;40.2;SSE;25.6
2012-11-10;7.7;15.8;11.9;4.8;29.0;W;0.4
2012-11-11;7.4;12.9;9.8;12.6;43.5;WNW;2.6
2012-11-12;7.3;15.6;10.9;10.8;43.5;NNW;0.0
2012-11-13;7.0;15.7;11.4;5.5;33.8;NNW;0.0
2012-11-14;5.4;17.9;12.2;8.5;35.4;SSE;0.0
2012-11-15;13.4;16.9;14.6;22.0;49.9;SSE;0.0
2012-11-16;13.5;16.2;14.5;22.7;54.7;SSE;0.0
2012-11-17;12.9;15.8;13.9;10.3;35.4;SSE;12.4
2012-11-18;10.7;17.1;13.3;3.9;22.5;N;7.8
2012-11-19;7.2;17.6;12.5;1.6;17.7;NW;0.0
2012-11-20;6.8;17.1;11.7;3.5;25.7;SSE;0.4
2012-11-21;9.3;15.9;12.6;1.4;14.5;NE;0.0
2012-11-22;9.9;16.7;13.2;6.4;33.8;SSE;0.2
2012-11-23;11.4;15.7;12.9;15.6;43.5;SSE;0.0
2012-11-24;11.9;15.1;13.2;16.1;49.9;SSE;0.0
2012-11-25;11.1;18.3;13.8;4.8;25.7;SW;0.0
2012-11-26;9.1;18.4;12.7;3.2;25.7;WNW;0.6
2012-11-27;5.4;9.7;7.5;9.0;40.2;WNW;1.0
2012-11-28;2.8;9.3;6.2;6.1;32.2;WNW;0.0
2012-11-29;3.7;9.6;6.7;6.6;32.2;WNW;0.0
2012-11-30;2.2;6.1;4.3;2.9;25.7;WNW;7.6
2012-12-01;1.3;7.6;4.4;4.5;25.7;NW;0.0
2012-12-02;-1.4;10.8;3.8;2.1;17.7;NE;0.0
2012-12-03;-1.9;11.9;4.7;2.4;19.3;SW;0.0
2012-12-04;-0.4;10.7;6.2;5.8;35.4;WNW;0.2
2012-12-05;3.6;11.0;8.9;7.9;30.6;WNW;0.0
2012-12-06;3.4;13.7;8.2;0.6;9.7;SW;0.0
2012-12-07;8.5;14.4;10.7;3.7;25.7;SSE;8.0
2012-12-08;5.7;14.6;11.4;4.7;25.7;NW;0.2
2012-12-09;2.2;13.6;8.1;6.1;38.6;SSE;0.2
2012-12-10;4.1;14.3;8.8;2.3;17.7;NW;0.0
2012-12-11;1.2;14.9;7.1;0.6;11.3;SSW;0.2
2012-12-12;5.2;13.1;9.6;4.7;30.6;SSE;0.2
2012-12-13;4.4;14.6;9.4;2.4;27.4;WNW;0.2
2012-12-14;5.0;15.4;10.6;3.9;38.6;SW;0.0
2012-12-15;12.6;17.3;14.6;11.7;54.7;WSW;4.0
2012-12-16;12.3;17.1;14.2;5.1;25.9;WNW;3.0
2012-12-17;11.3;14.3;13.1;3.5;22.5;WNW;0.4
2012-12-18;10.2;16.7;13.4;2.9;17.7;NW;0.6
2012-12-19;8.37456963674949;17.3971461127296;12.9157031250167;-999.0;-999.0;NE;0.4
2012-12-20;8.19240275355781;15.2407184772553;11.828701669955;-999.0;-999.0;-999;0.0
2012-12-21;9.01215372792035;15.3305696287334;12.1910354883089;-999.0;-999.0;-999;0.2
2012-12-22;4.91339885610768;17.9362530215982;11.4663678516011;-999.0;-999.0;-999;0.0
2012-12-23;5.27773262249103;21.9795548381127;13.730954216313;-999.0;-999.0;-999;0.2
2012-12-24;1.90764528344506;20.6317875659412;11.3757843970126;-999.0;-999.0;-999;0.0
2012-12-25;6.27965048004524;15.6001230831677;11.0134505786587;-999.0;-999.0;-999;1.6
2012-12-26;4.09364788174515;12.6350350843904;8.38653039559301;-999.0;-999.0;-999;0.2
2012-12-27;-0.278357314855029;13.8031000536057;6.84661166758895;-999.0;-999.0;-999;0.0
2012-12-28;-2.73761023794263;16.6783369009048;7.11836203135438;-999.0;-999.0;-999;0.2
2012-12-29;-1.1891917308134;14.1625046595181;6.57486130382353;-999.0;-999.0;-999;0.2
2012-12-30;3.82039755695764;12.9045885388247;8.38653039559301;-999.0;-999.0;-999;0.2
2012-12-31;0.177059893124156;13.6233977506495;6.93719512217743;-999.0;-999.0;-999;1.4
2013-01-01;6.2;8.3;7.3;5.3;14.5;NW;0.0
2013-01-02;3.7;12.7;7.7;5.3;25.7;NNW;0.2
2013-01-03;1.6;12.9;7.3;6.0;40.2;SE;0.0
2013-01-04;2.1;13.4;8.1;9.7;38.6;SSE;0.0
2013-01-05;1.1;15.3;8.2;3.2;24.1;NW;0.2
2013-01-06;-0.4;13.9;6.5;2.1;19.3;NW;0.0
2013-01-07;2.4;13.5;7.2;1.8;20.9;NW;0.2
2013-01-08;-0.0999999999999996;12.1;5.6;3.4;27.4;NNE;0.2
2013-01-09;-0.199999999999999;13.2;6.2;3.5;25.7;SW;0.0
2013-01-10;4.7;15.5;9.3;2.3;22.5;SW;0.0
2013-01-11;5.7;15.5;9.9;2.4;22.5;NW;0.0
2013-01-12;2.4;14.2;8.8;4.0;27.4;W;0.8
2013-01-13;6.7;9.9;8.3;8.4;46.7;WNW;7.0
2013-01-14;3.2;10.8;7.1;7.1;32.2;WNW;0.0
2013-01-15;3.2;9.3;6.5;6.6;33.8;W;0.0
2013-01-16;7.2;10.3;8.6;12.1;48.3;W;0.2
2013-01-17;10.3;14.6;12.3;13.7;48.3;WNW;0.6
2013-01-18;11.4;13.9;12.7;10.3;37.0;W;0.6
2013-01-19;6.2;12.7;9.9;26.6;82.1;W;11.4
2013-01-20;5.2;10.6;7.7;15.8;57.9;W;1.0
2013-01-21;5.7;11.4;8.8;9.7;53.1;WNW;2.8
2013-01-22;3.1;10.0;6.7;9.8;54.7;W;1.4
2013-01-23;4.2;9.4;7.2;13.7;53.1;WNW;0.0
2013-01-24;8.9;11.3;10.0;16.1;64.4;W;5.2
2013-01-25;7.5;11.8;9.5;4.5;29.0;WNW;6.4
2013-01-26;6.9;14.7;11.5;6.0;29.0;WNW;0.0
2013-01-27;5.8;12.9;10.4;6.3;46.7;WNW;0.0
2013-01-28;3.8;12.9;8.9;4.8;54.7;WNW;0.0
2013-01-29;0.0;19.6;8.4;0.6;6.4;SW;0.2
2013-01-30;1.8;19.1;9.7;1.4;16.1;NW;0.2
2013-01-31;2.1;21.6;10.3;0.8;17.7;SW;0.0
2013-02-01;2.0;17.7;9.9;3.2;27.4;WNW;0.2
2013-02-02;6.6;11.9;9.9;15.1;49.9;NW;0.0
2013-02-03;2.1;11.5;6.7;10.0;49.9;NNE;0.0
2013-02-04;-0.800000000000001;14.1;5.9;2.4;20.9;SSW;0.0
2013-02-05;0.300000000000001;17.1;8.4;3.4;22.5;WNW;0.0
2013-02-06;3.1;11.9;7.8;10.3;49.9;NW;0.0
2013-02-07;1.3;11.7;6.7;8.5;32.2;WNW;0.0
2013-02-08;-1.6;11.4;5.8;4.8;32.2;WNW;0.0
2013-02-09;1.7;11.2;6.8;9.5;40.2;NW;0.0
2013-02-10;-2.5;14.6;6.1;4.7;32.2;SW;0.0
2013-02-11;5.4;9.4;7.8;19.8;59.5;WNW;0.2
2013-02-12;2.2;10.6;6.1;9.5;38.6;WNW;0.0
2013-02-13;2.6;13.5;8.3;3.7;22.5;WNW;0.0
2013-02-14;1.8;19.2;10.0;2.1;22.5;W;0.0
2013-02-15;1.2;19.4;10.3;1.9;17.7;SW;0.0
2013-02-16;2.1;16.4;9.9;3.1;22.5;WNW;0.0
2013-02-17;8.8;12.6;10.5;3.1;32.2;W;0.4
2013-02-18;7.0;17.0;11.8;7.1;33.8;SE;0.4
2013-02-19;7.6;10.6;9.7;12.2;49.9;SSE;18.8
2013-02-20;5.4;13.0;8.6;3.9;22.5;WNW;15.6
2013-02-21;4.1;14.8;9.9;5.6;38.6;SW;2.6
2013-02-22;9.2;14.7;11.4;15.4;61.2;W;14.8
2013-02-23;5.0;11.5;8.4;15.3;48.3;WNW;1.4
2013-02-24;0.199999999999999;9.8;5.9;6.3;33.8;WNW;0.0
2013-02-25;1.1;10.4;5.6;5.6;30.6;WNW;0.0
2013-02-26;-2.2;11.8;4.9;6.3;30.6;SE;0.0
2013-02-27;4.9;9.3;6.8;16.7;48.3;SE;0.8
2013-02-28;0.300000000000001;7.1;3.7;8.0;41.8;WNW;19.8
2013-03-01;2.9;11.6;6.9;8.4;32.2;WNW;0.0
2013-03-02;0.6;12.2;7.4;15.9;56.3;SE;0.0
2013-03-03;8.8;12.9;10.4;21.6;53.1;SSE;0.0
2013-03-04;9.9;13.5;11.5;21.2;57.9;SSE;0.0
2013-03-05;10.1;14.1;11.3;10.6;33.8;SSE;7.2
2013-03-06;10.4;15.7;12.6;11.7;56.3;WSW;19.6
2013-03-07;12.3;17.9;14.3;14.2;54.7;WSW;16.0
2013-03-08;10.4;18.3;14.4;11.7;57.9;SSW;0.2
2013-03-09;9.7;17.1;13.2;10.5;49.9;SW;1.2
2013-03-10;7.6;13.9;10.2;8.7;40.2;SW;14.6
2013-03-11;8.5;14.1;10.6;12.4;43.5;W;0.2
2013-03-12;8.1;15.2;10.2;9.5;54.7;SSE;8.2
2013-03-13;5.1;10.3;7.8;15.3;56.3;WNW;0.0
2013-03-14;2.4;11.6;6.8;8.4;35.4;WNW;0.0
2013-03-15;0.0999999999999996;14.2;8.1;9.0;40.2;SSE;0.0
2013-03-16;8.1;12.3;10.0;18.2;56.3;SSE;1.8
2013-03-17;9.6;18.3;14.2;13.2;43.5;SSW;5.0
2013-03-18;5.7;15.7;11.9;5.8;30.6;WNW;3.6
2013-03-19;4.9;13.6;9.7;4.8;40.2;SW;33.0
2013-03-20;6.8;13.8;10.4;9.7;38.6;WNW;1.6
2013-03-21;3.4;16.4;10.7;14.8;53.1;SSE;0.2
2013-03-22;8.2;14.3;11.1;7.4;40.2;SW;3.0
2013-03-23;5.2;12.2;8.5;5.8;37.0;SSW;4.4
2013-03-24;7.4;14.2;10.3;10.3;41.8;W;1.0
2013-03-25;6.9;14.3;10.9;9.2;47.0;W;0.0
2013-03-26;10.1;16.4;12.9;10.1;41.8;WSW;0.0
2013-03-27;11.2;17.2;13.7;9.5;41.8;WSW;1.6
2013-03-28;10.1;17.1;12.9;6.6;43.5;W;3.6
2013-03-29;10.7;18.3;13.8;10.9;46.7;WSW;2.2
2013-03-30;12.4;18.3;15.1;10.3;46.7;WNW;13.2
2013-03-31;11.6;17.2;14.2;8.5;53.1;SW;0.8
2013-04-01;10.1;15.9;12.3;14.3;43.5;WNW;12.6
2013-04-02;7.7;17.0;12.2;6.8;35.4;WNW;1.8
2013-04-03;8.8;13.6;11.3;10.0;41.8;SSE;13.6
2013-04-04;7.2;14.2;10.3;7.2;37.0;SSW;6.2
2013-04-05;9.0;15.3;10.9;7.6;37.0;WNW;6.2
2013-04-06;4.6;12.4;8.5;9.7;35.4;WNW;0.0
2013-04-07;2.3;17.7;10.4;3.5;22.5;NW;0.0
2013-04-08;3.9;19.3;12.3;4.8;32.2;WNW;0.0
2013-04-09;9.2;16.3;12.9;6.6;35.4;WNW;0.0
2013-04-10;11.6;19.0;14.3;5.3;25.7;NW;0.0
2013-04-11;9.4;19.4;14.5;6.8;37.0;WNW;0.0
2013-04-12;9.0;20.6;14.9;5.6;29.0;WNW;0.0
2013-04-13;6.1;21.8;14.5;10.6;48.3;SSE;0.0
2013-04-14;12.8;21.8;17.8;21.1;49.9;SSE;0.0
2013-04-15;9.6;24.3;17.1;6.1;32.2;SW;0.0
2013-04-16;10.7;26.9;19.1;6.3;25.7;SSE;0.0
2013-04-17;16.1;25.4;19.7;12.4;40.2;SSE;0.0
2013-04-18;9.6;27.7;19.6;5.6;29.0;SE;0.0
2013-04-19;12.0;28.3;20.2;3.5;24.1;WNW;0.0
2013-04-20;12.6;17.6;14.8;25.3;57.9;SSE;0.0
2013-04-21;11.5;23.1;16.5;10.0;33.8;SSE;0.0
2013-04-22;9.8;20.4;15.0;9.2;30.6;SSE;0.0
2013-04-23;11.0;16.5;13.5;21.4;54.7;SSE;0.8
2013-04-24;9.8;17.9;13.6;15.8;48.3;SSE;0.0
2013-04-25;5.5;20.4;14.1;9.7;45.1;NNE;0.0
2013-04-26;13.6;22.4;17.4;5.3;29.0;WNW;0.0
2013-04-27;12.7;19.4;16.1;9.7;43.5;W;0.0
2013-04-28;5.5;12.8;9.1;11.4;40.2;WNW;1.8
2013-04-29;4.2;10.6;7.4;7.1;35.4;W;0.2
2013-04-30;5.6;13.8;8.8;3.2;24.1;WNW;2.8
2013-05-01;2.2;19.1;11.2;3.2;27.4;SW;0.0
2013-05-02;5.0;22.0;13.8;4.0;20.9;SW;0.0
2013-05-03;10.4;20.5;15.2;8.7;30.6;SSE;0.0
2013-05-04;10.8;22.2;15.8;8.7;37.0;SSE;1.2
2013-05-05;9.9;25.9;17.6;4.5;20.9;SSW;0.0
2013-05-06;8.9;27.1;19.3;2.6;32.2;SSW;0.0
2013-05-07;13.4;29.1;21.2;4.0;25.7;SW;0.0
2013-05-08;12.4;29.3;22.0;3.9;32.2;WNW;0.0
2013-05-09;12.1;28.7;21.6;4.8;29.0;WNW;0.0
2013-05-10;13.0;27.3;21.6;4.5;25.7;W;0.0
2013-05-11;12.3;27.8;21.1;4.3;29.0;WNW;0.0
2013-05-12;14.7;20.1;17.6;16.7;53.1;SSE;0.0
2013-05-13;15.1;21.2;17.3;21.9;51.5;SSE;0.0
2013-05-14;14.9;24.3;18.7;13.2;45.1;SSE;0.6
2013-05-15;10.2;15.9;13.4;9.2;41.8;W;7.0
2013-05-16;9.5;17.3;13.0;11.3;46.7;W;1.4
2013-05-17;9.6;15.2;11.6;12.9;49.9;SW;7.6
2013-05-18;7.2;16.2;10.5;12.2;49.9;W;1.0
2013-05-19;7.8;15.8;11.3;8.0;37.0;W;3.8
2013-05-20;5.4;16.9;11.6;3.2;20.9;WNW;0.6
2013-05-21;9.8;18.3;12.8;4.0;35.4;SW;2.2
2013-05-22;6.9;22.3;15.7;5.8;29.0;WNW;0.0
2013-05-23;8.8;24.7;18.1;6.3;38.6;WNW;0.0
2013-05-24;9.4;24.4;18.1;5.5;27.4;WNW;0.0
2013-05-25;11.4;24.2;17.3;5.1;25.7;WNW;0.0
2013-05-26;9.8;22.0;16.1;9.3;41.8;SSE;0.0
2013-05-27;11.1;19.9;15.5;8.0;40.2;W;0.0
2013-05-28;10.9;18.0;14.5;10.0;33.8;W;0.0
2013-05-29;9.4;20.6;15.2;12.2;48.3;WNW;0.0
2013-05-30;12.4;22.7;17.4;9.3;33.8;WNW;0.0
2013-05-31;7.3;25.8;18.5;6.9;38.6;WNW;0.0
2013-06-01;9.7;26.9;19.3;5.6;27.4;SSW;0.0
2013-06-02;13.0;26.6;19.9;8.7;32.2;SSE;0.0
2013-06-03;14.4;25.4;20.1;16.3;45.1;SSE;0.0
2013-06-04;14.6;26.9;20.9;16.7;43.5;SSE;0.0
2013-06-05;15.1;27.4;21.6;9.2;35.4;SSE;0.0
2013-06-06;11.9;22.6;17.0;6.3;29.0;WNW;0.0
2013-06-07;9.8;20.3;15.5;7.9;38.6;W;0.0
2013-06-08;10.7;18.5;14.9;10.8;41.8;W;0.0
2013-06-09;10.4;19.2;15.6;8.2;32.2;WNW;0.0
2013-06-10;11.1;24.3;18.1;5.8;30.6;WNW;0.0
2013-06-11;11.0;28.7;21.1;4.0;27.4;WNW;0.0
2013-06-12;14.0;32.4;24.4;6.0;30.6;SSE;0.0
2013-06-13;15.4;32.6;25.7;9.5;35.4;SSE;0.0
2013-06-14;17.8;31.9;26.0;11.9;43.5;SE;0.0
2013-06-15;16.1;35.3;26.9;5.3;38.6;SSW;0.0
2013-06-16;16.2;33.9;26.1;7.6;29.0;SW;0.0
2013-06-17;15.3;23.4;19.8;8.0;35.4;W;0.0
2013-06-18;10.8;19.2;15.1;10.9;41.8;W;0.0
